person,imagenum,Male,White,Black
Costner,2,0.60819646006,1.12632299001,-1.3932103399
Costner,3,1.28420096491,1.54366114489,-1.10416157483
Costner,4,1.20770812227,0.861480738033,-0.745847169736
Costner,5,1.56070433197,2.05383930661,-1.82719374091
Costner,6,1.75469781756,1.66016251927,-1.34389106472
Costner,7,1.75920951334,1.10635771455,-1.80960871938
Costner,8,1.44210352847,2.19744485526,-2.09409523479
Crane,1,1.2584003319,0.338703186661,-1.88956704749
Garnett,1,0.802839543694,-1.39380495223,0.742915619078
Gil,1,2.25555624026,0.647113053997,-0.976492783755
Harvick,1,-0.464488517561,1.33544086143,-0.854883329474
Hearn,1,0.954476237863,0.940916120159,-1.37561841504
James,1,0.87768764779,1.5584113896,-2.49878229577
Keegan,1,1.5160941647,0.494326566348,-1.41006514858
Marshall,1,0.297565015851,0.558373988302,-2.95969004365
Millwood,1,1.99600173511,1.76915774819,-1.92205552582
Nealon,1,1.40771331722,1.80931067235,-1.50377425093
Satterfield,1,0.341393551222,-1.03005384488,1.27661167784
Sorbo,1,0.727862906257,0.878673061297,-1.1046317886
Spacey,1,1.34587600093,-0.306158804476,-1.7142186303
Spacey,2,0.9574740112,1.37942930944,-2.64594284636
Spacey,3,0.822812572204,0.762802287617,-1.52310973911
Spacey,4,1.77877159015,0.538476039258,-2.07917075699
Spacey,5,0.804078324187,0.634666495926,-2.39980910601
Stallings,1,1.22414871874,0.943430608447,-2.67373294313
Stallings,2,0.669601077753,0.598570408799,-2.54259911693
Tarrant,1,1.47279463034,-0.523679165982,-2.19868459108
Rashid,Rahim,1,-1.05828129095,0.653134564012
Sawalhi,1,1.6818466397,-0.527144389214,-2.42939509399
Khannouchi,1,1.12039133507,-0.498604194663,0.155143440143
Qazi,1,1.84911539783,-0.254275716922,-0.668753913074
Mohammad,Zai,1,-0.813767039581,-0.534981768029
Nyunt,1,0.529707611165,0.499532133974,-2.3783867729
Bahadur,Khadka,1,-1.1619397759,-0.421738085082
Culkin,1,0.314321488943,0.611984154885,-2.94452918014
Prendergast,1,0.57263470246,0.904789053489,-2.45458478587
Prendergast,2,0.278557639434,0.900216996138,-2.16258250849
Ajouri,1,2.11984593954,1.14971341162,0.211247677952
Ajouri,2,2.39879362198,-0.0856696091278,-1.32793314625
Vandeweghe,1,0.555985813671,1.32777160412,-2.16060781249
Vandeweghe,2,0.231635002382,0.706217433774,-2.07236519357
Bruckner,1,-0.914930706927,0.442120646222,-2.29936018359
Stewart,1,-0.581543880618,2.13396434293,-2.17645051071
Cattrall,1,-0.24680650814,0.425490445143,-1.44819583278
Chinn,1,-0.711552133012,1.28735232879,-2.45981296037
Clijsters,1,0.590421226289,1.56524763997,-1.37878638216
Clijsters,2,0.25048074681,0.618993727817,-0.811970490208
Clijsters,3,-0.301471187467,0.910668081464,-1.1098805348
Clijsters,4,-0.630565117468,1.3239501283,-1.89961896939
Clijsters,5,-1.07594829586,1.62774783792,-2.5684655498
Clijsters,6,-0.535041351905,1.8928114645,-2.01566204987
Clijsters,7,0.583717010318,0.401246859087,-2.35200563154
Clijsters,8,0.266338027354,-0.248998427338,-2.63139213129
Clijsters,9,-0.0848539552634,-0.662578172695,-2.08401326463
Clijsters,10,0.419379821839,0.161110056724,-1.55910423826
Clijsters,11,0.198642458783,1.15940510856,-1.53952467327
Clijsters,12,0.541609356717,-0.0172332921941,-1.50337902803
Clijsters,13,-1.10772721273,1.61356168218,-1.04711366119
Clijsters,14,-1.32760526943,1.01459135402,-1.41297607475
Dae-jung,1,1.28589424383,-0.677278953693,-1.25952339139
Dae-jung,2,1.45818610164,-0.322130900415,-3.3972088559
Dae-jung,3,1.11034871028,-1.30800543583,-2.0624038906
Dae-jung,4,0.114764114498,-1.09459557522,-4.44720926804
Dae-jung,5,0.838519778687,-1.44598581334,-2.40933749605
Dae-jung,6,1.02081878166,-1.48786985895,-1.77816139911
Dae-jung,7,0.809123643599,-0.820197704794,-1.90213417688
Dae-jung,8,0.175544023438,-1.44936221399,-2.56245443523
Dong-hwa,1,1.43361320416,-1.51489397891,-2.50175999095
Dong-tae,1,0.433580537509,-0.765133474878,-1.14684630995
Gandy,1,-0.634893794353,0.415952427378,-2.54171788236
Hong-gul,1,0.699993755352,-0.502007339506,-3.01050281676
Hong-up,1,1.84631026798,-2.42416236241,-2.62332477103
Raikkonen,1,0.771838385237,0.551781944742,-3.29062250062
Raikkonen,2,0.336778971562,-0.00997586188555,-1.02049360899
Raikkonen,3,1.43308259261,1.31517926723,-3.14006705937
Jin-sun,1,1.50492597344,-1.30244356158,-1.31860077319
Jin-sun,2,1.43183327813,-0.905354136491,-2.34751261048
Jong-Il,1,0.131933279841,0.632612154225,-1.44949945106
Jong-Il,2,-0.808093991029,-0.38732650363,-3.02775935087
Jong-Il,3,0.301934572871,-0.143648091417,-2.20817122821
Jong-Il,4,-0.451446132574,-0.0630931704595,-2.63185039091
Lee,1,-1.9311888429,-0.778512742071,-1.29553431451
Ryong-sung,1,2.19503339286,-1.79986901342,-2.73253521973
Ryong-sung,2,1.71954920859,-1.11480916367,-2.49674011977
Ryong-sung,3,2.24364048461,-1.29267587226,-2.67636456438
Ryong-sung,4,1.57620326363,-0.819698062057,-1.56772335001
Ryong-sung,5,2.78557555661,-1.51615913373,-2.6723876589
Ryong-sung,6,2.46049822517,-1.73450847461,-2.91632942012
Ryong-sung,7,1.37850214241,-0.742763433186,-3.70642135243
Ryong-sung,8,2.23022954149,-1.38182594387,-3.47699074469
Ryong-sung,9,2.0268070727,-0.454745883248,-2.25430989432
Ryong-sung,10,2.56360815853,-1.77342911398,-3.30451614303
Ryong-sung,11,1.15505983374,-0.110717858772,-2.16075526679
Su,Nam,1,-0.0565876083162,-0.311311267736
Weeks,1,-1.88049256304,0.637196081286,-3.51610180629
Yong-il,1,1.24579686876,-0.19800875384,-1.87743681383
Yong-il,2,0.745821776239,0.433758027272,-2.50415928546
Yong-il,3,0.340882488506,0.0275997747649,-2.49622887283
Yun-kyu,1,0.83271111748,-1.299247362,-2.34050674644
Abdullah,II,1,-1.58887266419,0.361829877999
Abdullah,II,2,-1.03676985377,1.31147067894
Abdullah,II,3,-1.63421773961,0.82883418399
Abdullah,II,4,-1.52584658926,1.59056818915
Abdullah,II,5,-0.822341870474,-0.346566085016
Bhumibol,Adulyadej,1,0.0222305829293,-0.185705420037
Gyanendra,1,1.26925281282,-0.477443717103,-1.65748631952
Puckett,1,-0.522555779802,-0.480301556501,0.173604211375
Doerger,1,2.50621124356,1.32279438018,-3.02831751058
Douglas,1,0.519816595743,1.61145512415,-1.97469253778
Ferentz,1,1.05845826297,0.345968061447,-1.33657477965
Ferentz,2,0.567999546142,0.649152439656,-1.96300225834
Franklin,1,0.75494853004,-1.21900955434,0.697357504088
Johnson,1,0.261250990836,-1.59789710561,-0.121783381411
Johnson,2,1.14594064737,-2.05580966468,0.519226628835
Johnson,3,0.945583166849,-1.75505206688,0.619670188826
Clark,1,0.208199660264,0.554695798553,-2.89800985179
Dunst,1,-0.996471239669,2.20268869594,-2.80121148519
Gilham,1,-0.882786808205,1.32253015387,-2.08699419097
Bond,1,0.932654318573,1.12747615776,-2.10601275701
Munoz,1,0.971555629351,0.256465023581,-1.43884898609
Magne,Bondevik,1,-1.82242372544,1.00758764751
Magne,Bondevik,2,-0.828486455728,1.09288707991
Magne,Bondevik,3,-1.33355297828,1.52614525863
Schwab,1,1.16837018438,0.50465345429,-2.06698824549
Zwickel,1,0.724973330674,2.20115268945,-1.44898615147
Zwickel,2,0.443660452482,1.45300107245,-2.50371790067
Bryant,1,1.80510992303,-1.39870532204,1.61938554677
Bryant,2,0.412906753725,-0.246990776648,-1.16170469499
Bryant,3,0.836570515525,-1.08902253386,0.154838314681
Annan,1,0.472852651399,-1.28410396304,2.47300408483
Annan,2,0.682587549698,-1.78623875769,1.83449068853
Annan,3,1.52802973239,-0.982736655619,0.725397534708
Annan,4,1.17953741067,-2.04194307579,2.32786861499
Annan,5,1.14506897966,-1.69713286,1.18054929115
Annan,6,0.999556923402,-1.89309850828,2.38429145261
Annan,7,0.243205003382,-0.910322877491,-0.119958944647
Annan,8,0.987951274761,-1.97222646182,1.93240723878
Annan,9,0.658687380808,-2.05047556398,0.967086622989
Annan,10,-0.270746924616,-2.17340797289,2.65974967915
Annan,11,0.919811992861,-2.16486364472,2.7060610405
Annan,12,0.947368820798,-2.00761634894,2.24504995358
Annan,13,0.780064676551,-1.40064203727,1.44940781435
Annan,14,0.6680401705,-1.79323676144,2.27682103085
Annan,15,1.16121827368,-1.07664629193,0.937364203895
Annan,16,1.26624868822,-1.18811998332,0.720546013265
Annan,17,0.830932107079,-0.697801936486,1.86233853149
Annan,18,0.477130089729,-1.44040430598,1.4355012756
Annan,19,-0.0534112610764,0.0628882997654,-1.32629578097
Annan,20,0.178676333546,-1.98336737683,2.12066717882
Annan,21,0.379522726845,-1.55998966111,1.95542628116
Annan,22,1.19692622657,-1.62333110855,1.91913836881
Annan,23,0.0941067172532,-1.56357391248,1.96811837178
Annan,24,0.692345006242,-2.39062767317,1.93978096096
Annan,25,1.2546148483,-2.48591145363,1.57799169248
Annan,26,0.348408064622,-1.61304839619,1.65843668567
Annan,27,0.327801493381,-2.73595932805,2.99696076537
Annan,28,0.55100257908,-1.28348922256,1.74096062769
Annan,29,0.609028613903,-0.501500142199,1.45456409665
Annan,30,0.447918158083,-1.33724073963,1.95812596851
Annan,31,0.77006074554,-2.06701138928,2.49866234
Annan,32,0.926572554906,-1.16339218978,1.54454344691
Haraguchi,1,0.131527046302,-1.53746323937,-1.1022168007
Matsuura,1,1.59330464697,-0.636505966021,-1.98758157969
Tanaka,1,0.38160556832,-1.38280831645,-2.22772912302
Uehara,1,0.829690648006,-1.87793987148,-1.28971692556
Quan,1,0.354221084719,-0.711635660777,-2.42199620157
Tszyu,1,1.89420268013,0.609833684033,-2.38966509673
Kitajima,1,1.68026707658,-0.940403952718,-2.67352226062
Kitajima,2,0.914770151858,-0.470472366825,-1.51232968174
Bhadur,Mahara,1,-1.08366939708,-0.0348236570943
Loken,1,-1.80257179685,1.23106269032,-1.66391310662
Loken,2,-1.71559469588,0.119265827275,-1.44176592981
Loken,3,-0.583027245846,0.223181259935,-1.62926800448
Loken,4,-1.17211480718,0.108335519087,-0.470048965332
Loken,5,-1.64536860191,0.824021092055,-1.41535676608
Breitweiser,1,-0.287627281762,2.44080677851,-2.57596835275
Breitweiser,2,-0.504057251123,0.687448227414,-2.07498596768
Breitweiser,3,-0.309347035012,1.47885172817,-2.31271072065
Rivera,1,-0.271538765987,-0.0147572704307,-1.44411704995
Chenoweth,1,-0.00197153451656,1.50924334617,-3.20443503344
Davis,1,-2.444271198,1.51674656088,-1.92768664599
Davis,2,-2.36385875309,2.09688363792,-1.95103973074
Davis,3,-2.10293113732,0.902936016017,-2.2375293557
Scott,1,0.125313507339,-0.0107932241581,-1.09551644416
Scott,Thomas,1,-0.567206112645,0.295369702453
Curry,1,-0.787452850623,0.455416084765,-1.36694797677
Woods,1,0.867719919087,0.00322694463247,-2.89198176926
Budke,1,0.720887905426,1.40015352917,-2.75938498773
Busch,1,0.668944762697,1.12640994398,-2.38706674982
Busch,2,1.47348123619,1.7393392251,-1.5681274302
Hellstrom,1,0.915090859206,0.878975278675,-2.33522151028
Russell,1,1.40388188259,1.23938813142,-3.11066703613
Russell,2,1.21182465867,1.58087167156,-3.13967086875
Schottenheimer,1,0.754092505918,0.285332844252,-1.64881418853
Suzuki,1,0.690680205953,-0.791765618894,-1.50837912279
Tanabe,1,0.293771497458,-0.536704014992,-2.01811868849
Thomas,1,1.912811558,-0.668569958979,0.455343056333
Warner,1,1.91494490016,0.816968455205,-2.30811145517
Warner,2,2.7304202397,1.14113201025,-2.86641398916
Warner,3,1.8120262082,0.89402818374,-1.99392702746
Warner,4,1.97079845889,1.97198902326,-2.02061738404
Warner,5,1.88035395845,1.09856101286,-0.344520961383
Kilpatrick,1,0.655291664098,-1.02161389093,0.362201300237
Mfume,1,1.72119342354,-0.342223958774,-1.27111928382
Yang-sook,1,-1.95534612938,-1.31763092093,-2.86860186297
Yang-sook,2,-1.54440271936,-0.830993708589,-2.69540142931
Yang-sook,3,-1.17191988223,-0.99819459637,-3.17020774853
Young-gil,1,1.35845106914,-0.456838778102,-1.02755084473
McLaren,1,1.48211061352,1.47681544901,-2.53417621491
Shewfelt,1,1.30821194139,1.86971056124,-2.48197302122
Nakayama,1,0.544163636557,-1.2438017179,-2.00903310406
Sedgwick,1,-1.12245050306,0.603034596646,-1.8885295442
Murdoch,1,1.23670672702,-0.144621954172,-1.62067032619
Ali,1,-1.65225078819,-0.15356162981,-1.77013209193
Ali,2,-0.58849010414,-1.4556293215,-1.55077532581
Ali,3,-2.08518080469,-0.447253224344,-0.911687428843
Clarkson,1,-2.43776473486,1.79658162041,-1.69131295507
Clarkson,2,-1.44302866324,0.748020422234,-0.783382010435
Armstrong,1,0.822523899849,1.24527645295,-1.3111147839
Armstrong,2,0.0516859133783,0.307376969337,-1.67473384145
Armstrong,3,0.746828411421,0.251043483991,-0.692018765495
Armstrong,4,0.72544426895,2.5032469901,-1.35126875688
Armstrong,5,0.315855777483,0.595038982244,-2.27361858835
Armstrong,6,0.576233706031,1.04450508255,-1.63732611022
Armstrong,7,0.655223061099,-0.208480426986,-1.17636615859
Armstrong,8,0.639103063662,1.22909080583,-2.75375847536
Armstrong,9,1.66451992712,2.17592413534,-1.2502919499
Armstrong,10,1.05854770919,2.40413571291,-1.11559464326
Armstrong,11,0.920093469127,-0.393755984416,-1.83150021025
Armstrong,12,0.719730630725,1.67570809038,-0.917083374323
Armstrong,13,1.22122751722,0.559043439886,-0.744594083321
Armstrong,14,0.021211710693,-0.00944851363631,-0.966218445136
Armstrong,15,1.09203551961,0.750001461251,-2.88031860652
Armstrong,16,0.581803917265,-0.872443699858,-2.61220142512
Armstrong,17,1.18621873866,2.36481787015,-1.16699884619
Armstrong,18,1.69883749943,2.19059799274,-1.37500123307
Bass,1,0.720101899166,0.505825195098,-2.21268588452
Bass,2,0.133701887987,0.463046840993,-2.27471269114
Bass,3,0.601422858086,-0.156826627392,-2.20415232069
Bass,4,0.995322005172,0.149637569293,-2.57753592755
Bass,5,0.402462758646,0.103489057297,-3.15662334086
Donovan,1,1.58177296794,0.79242031549,-1.00300264778
Bryant,1,-1.42968338961,-0.361750560932,-2.21040546791
Odom,1,0.381177985118,1.95098212518,-1.62564820503
Logan,1,-2.70477867182,2.24844867157,-2.32862485418
Tate,1,1.57851837077,-2.12793478354,0.660950299393
Anderson,1,-0.422106390124,0.580619274919,-0.867418753896
Beinfest,1,0.81583542526,0.971928590074,-2.13289655737
Bowa,1,1.40154431885,0.726345188753,-1.74614120247
Bowa,2,0.755256206034,0.845704766891,-1.07821688522
Brown,1,1.43751709499,0.773109684407,-0.665273714831
Brown,2,1.24070907173,-0.383238242016,-1.43722550253
Brown,3,-0.151727551814,1.19626802144,-2.36157959011
Brown,4,1.04432920681,0.2431490026,-1.61784311342
Brown,5,0.460712880777,-0.0639319931028,-0.979796142031
Brown,6,0.768456073473,1.05952777914,-1.40433875395
Brown,7,0.174924594714,0.177373345369,-1.73174251351
Campbell,1,0.19839147903,1.2430383159,-1.55948759724
Coker,1,-0.383412664662,1.40301666496,-1.94874643075
Coker,2,0.399151093852,1.47780745077,-2.3652048667
Coker,3,1.18394188132,1.503979768,-1.773824295
Coker,4,0.787471565493,0.993458900593,-1.4462640889
Donald,1,1.08785126587,-1.65476706811,1.28595022457
Ellison,1,-0.131670708932,1.478842093,-1.65293473392
Ellison,2,0.491687924414,1.2114683384,-3.21035690442
Ellison,3,0.406765736948,1.29511241827,-1.90511312518
Eustachy,1,0.670298479005,1.00130931312,-1.54080257328
Flynt,1,0.274694087623,-0.142516659452,-1.19156984445
Greene,1,1.8585205072,1.06355443096,-1.96810994835
Hagman,1,0.7286845331,0.734462980638,-2.24416911809
Hahn,1,0.384067742983,0.916535899899,-2.45509497948
Harris,1,1.41708843021,0.921236043811,-2.12040414027
Johnson,1,1.90785560742,-1.88344221903,-0.223015614924
Johnson,2,2.48387508329,-1.15056074535,-1.21077453046
Lindsey,1,1.46442334237,1.9255652212,-2.74883726425
Lindsey,2,0.795343608044,1.69296293545,-2.96830633945
Lucchino,1,0.458286059014,0.192138272652,-1.8027328316
Lucchino,2,1.22348518829,1.59184805394,-1.13703173061
Nichols,1,0.52293040228,-0.424314929315,-1.91901415949
Pleau,1,1.17743396016,1.91933022964,-1.94921511531
Ralston,1,0.755362391932,0.492728369794,-1.69088144044
Tanenbaum,1,0.531629717104,0.714034697928,-2.55834321905
Templeton,1,1.34688951436,1.31356567007,-1.58389266044
Thompson,1,0.020287040903,-1.69883938185,0.681498114539
Thompson,2,-0.49810098009,-1.85828348011,0.694444121587
Thompson,3,1.37387818125,-0.997618228447,-0.643691650185
Thompson,4,0.783523153104,-1.1765430528,-0.6254050412
Wilmore,1,0.0869728873153,-0.595370337252,-0.738518500603
Burgsmuller,1,1.05940204948,0.646209579966,-0.59043885535
Von,Trier,1,-0.650743666935,1.51124127632
Von,Trier,2,-1.82204648517,1.51479122164
Von,Trier,3,-0.119526840567,1.67436812416
Kovacs,1,0.769256325088,0.820818775724,-2.1063279298
Sprewell,1,1.15099917473,-1.75927820037,-0.244899226762
Sprewell,2,1.08993285625,-1.07983655827,0.155955215348
Bozzo,1,-1.87559745538,1.47867275686,-2.23176691284
Bush,1,-0.158618138713,1.58649111768,-2.49874807018
Bush,2,-0.267104327328,0.323972711533,-1.92395461616
Bush,3,-0.0461107192993,0.400008321293,-2.17006486313
Bush,4,-1.85822914109,-0.367612147131,-1.53842467367
Bush,5,-0.794960974673,1.3719981969,-3.07238012975
Bush,6,-1.51152699555,0.844238015347,-2.30496017659
Bush,7,-0.678882185297,0.736804442912,-2.45716384531
Bush,8,-1.68188738644,0.240742500893,-3.52960369951
Bush,9,-1.86507791205,0.636706588899,-3.4892108604
Bush,10,-1.45223861872,0.232379705587,-1.96872958984
Bush,11,-0.782895028258,-0.0780233502655,-1.28758935038
Bush,12,-1.30948259815,0.68703018924,-2.70867926778
Bush,13,-1.31564697239,0.592776419889,-3.17079171155
Bush,14,-0.430107485455,0.377886693735,-3.21335326715
Bush,15,-2.07209772195,-0.120461211686,-4.02460462732
Bush,16,-0.973437813878,0.983863037363,-2.867784018
Bush,17,-2.17128187757,0.556642619654,-3.05941582092
Bush,18,-0.567611295645,1.04765664483,-3.66462605644
Bush,19,-0.892275713732,0.768335751751,-2.60408463551
Bush,20,-1.31180993826,0.570020391855,-2.78510041378
Bush,21,-1.37030463943,0.294390441733,-2.81046572983
Bush,22,-0.504823970345,0.790802393058,-2.20418809826
Bush,23,-2.06912527596,0.0284561450151,-2.72295581811
Bush,24,-1.77944009064,0.0323230682477,-2.73443780473
Bush,25,-0.938155201062,0.998788069343,-2.72725079827
Bush,26,-1.14009000439,0.16593158953,-3.30792534425
Bush,27,-1.51712467141,0.385629420733,-3.1082464904
Bush,28,-0.157593069036,0.553741528484,-2.51131549092
Bush,29,-0.403568447492,0.75076109599,-2.58798110624
Bush,30,-1.44863269265,0.598322965559,-2.08321906212
Bush,31,-1.9256831188,1.02585589894,-3.74288396305
Bush,32,-1.19802116047,1.43597461868,-2.6074502593
Bush,33,-1.42556164096,0.328871128432,-2.95486553849
Bush,34,-1.26529702694,0.543159801268,-3.15865031969
Bush,35,-1.38907770918,0.198313990107,-1.4730017544
Bush,36,-1.56218630142,1.35174975194,-2.61811472745
Bush,37,-1.7120756496,-0.595288345414,-2.45732630479
Bush,38,-1.18687943676,0.567181948136,-3.28178262161
Bush,39,-0.589376447101,0.219806446379,-2.39982871547
Bush,40,-0.147182428128,0.472093493714,-2.47826518078
Bush,41,-1.74687036234,1.13401373899,-3.64915296617
Elena,Harring,1,-1.20488336427,1.14065953785
Flessel,1,-0.889299279295,-0.455748879164,1.27271932874
Gobai,1,-0.687147639469,0.37896502986,-1.11098297781
Hernandez,1,-1.83668997713,0.405783575713,-1.90773893351
Hernandez,2,-1.04891866568,0.260695209951,-1.23613128784
Linney,1,-1.75652040932,1.74060586952,-1.50434565806
Linney,2,-1.15199742581,1.00284055742,-3.11713772452
Linney,3,-1.55961396463,2.232775502,-2.56078021929
Linney,4,-2.04762791318,1.62993915459,-2.6848875051
Marlow,1,-0.468289603987,-0.0275973675961,-1.36580624556
Morante,1,-1.75711216125,0.332484649174,-1.29066226518
Pausini,1,-2.67821608327,1.51537231666,-2.30175792951
Romero,1,-0.636762518794,-0.162713007434,-0.777370471736
Schlessinger,1,-0.870017242419,0.891313185409,-1.42356792969
Ziskin,1,-1.72610652057,1.25842775661,-2.23029511641
Clark,1,-1.48354400829,0.382754741933,-2.65883540596
Fishburne,1,0.638436760614,-0.106232286157,-0.729515555449
Tribe,1,0.69654979176,0.531539318109,-1.75824568908
Hutton,1,-0.796640280166,1.00751798229,-2.96994771385
Hutton,2,-2.18671474481,0.916456138266,-1.23022103246
Killian,1,-1.25583783854,1.50021050702,-2.54769677103
Killian,2,-0.679770513319,1.67105489234,-1.50542902965
Gbagbo,1,-0.781147628542,-1.96429081078,0.688192420188
Gbagbo,2,1.69518491097,-0.922289576704,0.645245128697
Jalabert,1,0.14123096273,0.427100295894,-2.31050696131
Jalabert,2,0.27317243814,0.906111511686,-1.85230388642
Woulzy,1,-0.0801145503676,-0.976514628974,-2.09401265237
Chan,1,-0.860400398496,0.0940398028925,-2.12786438211
Hobbs,1,-1.0017431135,1.97705776484,-1.60721715395
Laychak,1,-0.286211194639,0.233604669433,-2.17128782043
Pirtle,1,-0.770718689193,0.292213992832,-2.04238782707
Di,Rita,1,-1.73961941009,0.910117985356
Foley,1,0.0879449105097,1.88496400643,-1.1046902253
MacAulay,1,1.14326942871,0.124906369877,-1.5094121555
MacAulay,2,1.46250714676,0.675661967546,-2.09009751458
Roberts,1,0.632739457904,-0.452243933039,0.159219813275
Vito,1,-0.162869652518,0.853589015382,-3.10857679377
Castro,1,0.141494436942,-0.598911094368,0.0490555705955
Fastow,1,-1.46732370789,1.13044992924,-2.44913245095
Fastow,2,-1.45128311721,1.23430189977,-2.63612285524
Remini,1,-2.30697399778,0.236819149612,-2.12505973656
Paes,1,0.514013148532,-1.50692219877,-0.102161359352
Paes,2,1.11150766549,-1.05342142426,-0.712665001454
Barbosa,1,0.60109065517,-0.309316113048,0.640532084429
Andrade,1,0.1045162446,-0.147377014339,-2.3718902974
Garcia,1,0.539028867535,0.602040277218,-1.63818175961
Rimes,1,-1.85587869661,1.09445443426,-2.69210477084
Rimes,2,-2.66788115122,1.02303739697,-1.81536308668
James,1,0.798985423145,-1.48780022585,1.54693470981
James,2,1.09185513444,-1.83105258332,2.41871852151
James,3,1.12406254091,0.232754770243,1.11363240272
James,4,1.12947691543,-0.408629782262,0.57633633791
James,5,0.377531955843,-1.66128320402,1.561149857
Walesa,1,2.52385853493,1.3432384467,-1.43127884558
Walesa,2,1.70247386777,1.85985024252,-1.61545344502
Ann,Knight,1,-0.712973568355,0.727498553529
Ann,Terlaji,1,-0.543608621323,0.120455218518
Ann,Womack,1,-1.0630463922,0.436657892854
Baca,1,0.474326696454,1.54548565668,-1.20075624316
Byung-woong,1,1.59969090641,-1.0556746519,-3.52183390259
Chang-dong,1,0.232389745416,-0.401596418434,-2.86054780102
Hoi-chang,1,1.18307541499,-1.42560460397,-3.65756158226
Hoi-chang,2,0.930181356916,-1.4530171068,-1.42971735354
Hoi-chang,3,1.04487741501,-1.80518505548,-2.26856344604
Hoi-chang,4,1.04237710607,-1.37626538777,-1.75931368374
Hong-ki,1,1.30955444128,-0.58333376642,-1.46572864644
Hyung-taik,1,0.637972615585,-0.141827414689,-0.161938930906
Jun,1,1.4876195184,-1.35731467353,-1.53044092115
Jun,2,2.23410134222,-0.562698146091,-1.64627455615
Nam-shin,1,1.57373890184,-2.36625738863,-2.26765262332
Soo-hyuck,1,0.563262977467,-0.588485576844,-0.590048778833
Soo-hyuck,2,1.55174794309,-1.10816180797,-0.701970426002
Soo-hyuck,3,1.06828604673,0.0401579544388,-2.1588960245
Tae-sik,1,0.225576702009,-1.01564223599,-2.29564386669
Tae-sik,2,0.332656039136,-0.459878905304,-2.16859334729
Yeo-jin,1,-0.126690693275,-2.27372403464,-1.91486148198
Yuan-tseh,1,0.670058865678,-0.0393170478991,-1.86467228314
Winchell,1,0.862384741954,1.36066636416,-2.43276106543
Jones,1,-0.109930429239,2.34881585343,-2.80146893996
Chapman,1,0.735736438593,0.0388036752044,-1.37193007937
Chapman,2,1.21722703536,-0.294285368028,-1.71419401547
Rochon,1,-1.73509351512,-1.92334594461,-0.649071648503
Montulo,1,0.233743323339,-2.07864982829,-1.32429888327
Katina,1,-1.20828315873,2.16561882817,-1.78844829976
Olin,1,-2.62564014267,0.700984549772,-2.47321650615
Espersen,1,0.273513732749,2.2489156107,-2.19764077246
Bjorklund,1,-0.75190530032,-0.21245494383,-3.07504305571
Jenoff,1,1.82110952819,0.973182097084,-2.2332313293
Jenoff,2,0.28366054711,0.397487265427,-1.41712164346
Johansson,1,0.647581962124,-0.354589729012,-1.05854971481
Lewis,1,0.0884739238647,-1.02302972996,1.27073257167
Lewis,2,0.677825582425,-2.00841367535,0.863608132313
Lewis,3,0.203811275161,-1.27599877622,-0.280270016702
Kravitz,1,0.615591630996,0.0148036204021,-1.83639366249
Wilkens,1,0.99285681129,-0.336302386108,-0.881372581634
Wilkens,2,0.931931720128,0.160828089289,-0.297410734352
Wilkens,3,0.928538464005,0.893349382885,-1.85240481643
Mullin,1,0.8243182972,1.27475228814,-0.978438788443
Glick,1,1.02095773569,0.937995570503,-2.54224784201
Hamilton,1,0.32213094098,0.0309277933492,-0.652133207377
Hamilton,2,0.882153562282,-1.06319824064,0.675325765509
Del,Vecchio,1,-1.28331835905,1.00846772907
DiCaprio,1,0.141088743091,1.40075462977,-2.63754201043
DiCaprio,2,0.127660512896,1.31269903854,-2.82738739157
DiCaprio,3,1.88129283213,0.499432191297,-2.60447048658
DiCaprio,4,1.80625197637,1.86076519115,-2.81016300948
DiCaprio,5,1.76413345715,0.274134776386,-2.14193554277
DiCaprio,6,1.91167529091,0.697933987512,-2.78220564215
DiCaprio,7,1.25655872776,1.28336424535,-3.2115654995
DiCaprio,8,1.10844086995,-0.00255140294636,-3.05926222895
DiCaprio,9,0.898771421455,0.983090356487,-2.19201422059
Fernandez,1,1.68057272917,0.458301237178,-1.30875921137
Schrank,1,1.06723847508,1.65783964422,-1.1902716363
Barmore,1,0.702937169139,-0.166730398403,-1.40824248169
Kuchma,1,0.812937336712,1.00016918326,-1.26544143267
Kuchma,2,1.19703495836,1.41601656669,-1.71725225032
Kuchma,3,1.1372296688,1.19118026047,-1.71882505868
Kuchma,4,0.958228163261,0.747289445288,-2.41330149607
Kuchma,5,0.321574160212,0.887204926177,-1.46021488911
Kuchma,6,0.819112647893,1.64208767279,-2.38530322818
Lai,1,0.353874877331,0.443385788528,-1.60903616144
LaPorte,1,0.54491764158,1.83784425475,-1.89965871922
LaPorte,2,1.36099741901,1.95690585544,-0.761741388295
Silver,1,1.84018503818,0.863936009347,-2.4844016913
Ramirez,1,1.53753088835,-0.0484236033866,-2.01447823072
Millette,Jr,1,-1.79809047062,1.47854645655
Burlak,1,0.195594571469,1.19997118205,-2.45549946299
Coppin,1,-0.845042967294,0.178703975021,-1.63049032139
Flood,1,-2.28109434348,1.87332298667,-1.34766382901
McCulloch,1,0.152814645521,1.26414676097,-3.15297164454
McCulloch,2,1.0208136805,0.737379174107,-2.17586732975
McCulloch,3,-0.613815577778,0.629405732846,-1.54386837831
Ann,Woodward,1,-1.7685387212,1.07020421129
Ann,Woodward,2,-1.61735132244,1.1053727021
